question_id,question
latvsldq000223,"Ông A, một kỹ sư người Hàn Quốc làm việc tại một công trình xây dựng ở Việt Nam, bị tai nạn lao động do không được trang bị đầy đủ bảo hộ. Ai sẽ chịu trách nhiệm?"
latvsldq000224,"Quyền về an toàn, vệ sinh lao động của người lao động nước ngoài được hiểu như thế nào?"
latvsldq000225,"Luật quy định như thế nào về việc tham gia bảo hiểm tai nạn lao động, bệnh nghề nghiệp của người lao động nước ngoài?"
latvsldq000226,Công ty có quyền bắt tôi phải đội mũ bảo hiểm khi vào xưởng sản xuất không?
latvsldq000227,Công ty cần làm gì để yêu cầu nhân viên tuân thủ quy định an toàn lao động một cách hợp pháp?
latvsldq000228,"Anh A là công nhân xây dựng, thường xuyên không đeo dây an toàn khi làm việc trên cao. Tổ trưởng nhắc nhở nhiều lần nhưng anh A không nghe. Công ty có quyền xử lý kỷ luật anh A không?"
latvsldq000229,"Thế nào là 'biện pháp bảo đảm an toàn, vệ sinh lao động'?"
latvsldq000230,Luật quy định quyền yêu cầu người lao động tuân thủ an toàn lao động nằm ở đâu?
latvsldq000231,Công ty tôi có quyền thưởng cho nhân viên nào luôn tuân thủ quy định về an toàn lao động không?
latvsldq000232,Nếu công nhân không chịu đeo thiết bị bảo hộ lao động thì công ty có thể áp dụng hình thức kỷ luật nào?
latvsldq000233,"Anh A, một kỹ sư xây dựng, thường xuyên không đội mũ bảo hiểm khi vào công trường. Tổ trưởng nhắc nhở nhiều lần nhưng anh A không thay đổi. Công ty có quyền sa thải anh A không?"
latvsldq000234,"Thế nào là 'chấp hành tốt' quy định về an toàn, vệ sinh lao động?"
latvsldq000235,Luật quy định như thế nào về quyền kỷ luật người lao động vi phạm an toàn lao động?
latvsldq000236,"Nếu công ty phát hiện một nhà cung cấp vi phạm quy định an toàn lao động, công ty có quyền báo cáo sự việc này lên cơ quan chức năng không?"
latvsldq000237,Công ty cần làm gì để thực hiện quyền khiếu nại về một quyết định xử phạt vi phạm hành chính trong lĩnh vực an toàn lao động?
latvsldq000238,"Một công nhân bị tai nạn lao động do lỗi của chính người đó, nhưng thanh tra lao động vẫn yêu cầu công ty bồi thường. Công ty không đồng ý và muốn khởi kiện. Điều này có hợp pháp không?"
latvsldq000239,"Thế nào là 'khởi kiện' trong lĩnh vực an toàn, vệ sinh lao động?"
latvsldq000240,"Điều luật nào cho phép người sử dụng lao động thực hiện quyền khiếu nại trong lĩnh vực an toàn, vệ sinh lao động?"
latvsldq000241,"Nếu công ty yêu cầu tôi tham gia ứng cứu tai nạn lao động ngoài giờ làm việc, tôi có bắt buộc phải tham gia không?"
latvsldq000242,"Khi công ty huy động tham gia ứng cứu sự cố, người lao động cần lưu ý điều gì?"
latvsldq000243,"Trong xưởng xảy ra cháy, ông A là quản đốc yêu cầu tất cả công nhân phải ở lại dập lửa, không cho ai gọi cứu hỏa. Hành động này có đúng luật không?"
latvsldq000244,Thế nào là 'ứng cứu khẩn cấp' trong trường hợp tai nạn lao động?
latvsldq000245,Luật quy định quyền huy động người lao động tham gia ứng cứu sự cố thuộc về ai?
latvsldq000246,Nếu công ty chỉ quan tâm đến năng suất mà không chú trọng đến an toàn lao động thì có vi phạm pháp luật không?
latvsldq000247,Công ty cần làm gì để thực hiện đúng nghĩa vụ về an toàn lao động theo luật?
latvsldq000248,Một công nhân bị tai nạn lao động nghiêm trọng do công ty không trang bị bảo hộ lao động đầy đủ. Công ty sẽ bị xử lý như thế nào?
latvsldq000249,"Thế nào là 'bảo đảm an toàn, vệ sinh lao động' theo luật?"
latvsldq000250,"Luật quy định nghĩa vụ đóng bảo hiểm tai nạn lao động, bệnh nghề nghiệp cho người lao động như thế nào?"
latvsldq000251,Nếu công ty chỉ mua bảo hiểm tai nạn cho nhân viên mà không tổ chức huấn luyện an toàn thì có bị coi là vi phạm không?
latvsldq000252,Công ty cần làm gì để thực hiện đúng nghĩa vụ về huấn luyện an toàn lao động?
latvsldq000253,Anh A bị tai nạn lao động do không được trang bị đầy đủ phương tiện bảo hộ. Công ty chỉ bồi thường một phần chi phí điều trị. Như vậy có đúng luật không?
latvsldq000254,"Thế nào là 'phương tiện, công cụ lao động bảo đảm an toàn, vệ sinh lao động'?"
latvsldq000255,Luật quy định nghĩa vụ của người sử dụng lao động về chăm sóc sức khỏe người lao động như thế nào?
latvsldq000256,"Nếu thấy máy móc có dấu hiệu hỏng hóc, có thể gây nguy hiểm, người sử dụng lao động có được ép tôi tiếp tục làm việc không?"
latvsldq000257,"Nếu tôi thấy nơi làm việc có nguy cơ gây tai nạn, tôi nên làm gì để bảo vệ mình?"
latvsldq000258,"Anh A là công nhân xây dựng, đang làm việc trên giàn giáo thì phát hiện giàn giáo có dấu hiệu rung lắc mạnh. Quản đốc yêu cầu anh tiếp tục làm việc để kịp tiến độ. Anh A có quyền từ chối không?"
latvsldq000259,Thế nào là 'nguy cơ xảy ra tai nạn lao động đe dọa nghiêm trọng tính mạng hoặc sức khỏe'?
latvsldq000260,Điều luật nào quy định về việc người sử dụng lao động không được ép người lao động làm việc khi có nguy cơ tai nạn?
latvsldq000261,Nếu công ty tôi không có người chuyên trách kiểm tra an toàn lao động thì có bị phạt không?
latvsldq000262,Công ty cần làm gì để thực hiện đúng nghĩa vụ cử người giám sát an toàn lao động?
latvsldq000263,Anh A là quản đốc phân xưởng thường xuyên bỏ qua các lỗi vi phạm an toàn của công nhân để đảm bảo tiến độ. Công ty có bị xử phạt vì hành vi này không?
latvsldq000264,"Thế nào là 'giám sát, kiểm tra việc thực hiện nội quy, quy trình, biện pháp bảo đảm an toàn, vệ sinh lao động'?"
latvsldq000265,Điều luật nào quy định nghĩa vụ của người sử dụng lao động về việc cử người giám sát an toàn?
latvsldq000266,Công ty có bắt buộc phải có người chuyên trách về an toàn lao động không?
latvsldq000267,Tôi muốn biết công ty cần làm gì để thành lập mạng lưới an toàn vệ sinh viên?
latvsldq000268,"Ở xưởng sản xuất của anh A không có ai phụ trách an toàn lao động, khi có sự cố thì không biết ai chịu trách nhiệm. Như vậy có đúng luật không?"
latvsldq000269,"Mạng lưới an toàn, vệ sinh viên là gì?"
latvsldq000270,Luật quy định người sử dụng lao động phải làm gì liên quan đến trách nhiệm về an toàn lao động?
latvsldq000271,"Nếu công ty tôi có một sự cố nhỏ về điện gây mất an toàn nhưng không gây thương tích, tôi có cần phải báo cáo không?"
latvsldq000272,Công ty tôi cần thực hiện những bước nào để báo cáo tai nạn lao động theo đúng quy định?
latvsldq000273,"Ông A, chủ một xưởng sản xuất, biết có công nhân bị bệnh do môi trường làm việc độc hại nhưng cố tình giấu thông tin. Hành vi này có vi phạm pháp luật không?"
latvsldq000274,"Thế nào là 'sự cố kỹ thuật gây mất an toàn, vệ sinh lao động nghiêm trọng'?"
latvsldq000275,"Điều luật nào quy định về nghĩa vụ chấp hành quyết định của thanh tra chuyên ngành về an toàn, vệ sinh lao động?"
latvsldq000276,Công ty tôi có cần hỏi ý kiến công đoàn trước khi đưa ra quy định về việc sử dụng đồ bảo hộ lao động không?
latvsldq000277,Quy trình lấy ý kiến công đoàn về an toàn lao động diễn ra như thế nào?
latvsldq000278,"Công ty X ban hành quy trình làm việc mới, yêu cầu công nhân phải làm việc trên cao mà không có biện pháp an toàn. Công đoàn phản đối nhưng công ty vẫn áp dụng. Công ty X có vi phạm không?"
latvsldq000279,"Thế nào là 'kế hoạch bảo đảm an toàn, vệ sinh lao động'?"
latvsldq000280,Điều luật nào quy định về nghĩa vụ lấy ý kiến công đoàn?
latvsldq000281,Hội phụ nữ xã có trách nhiệm nhắc nhở các hộ gia đình làm nông nghiệp về việc sử dụng thuốc bảo vệ thực vật an toàn không?
latvsldq000282,Các tổ chức xã hội cần làm gì để thực hiện quyền và trách nhiệm về an toàn lao động?
latvsldq000283,Một tổ chức phi chính phủ (NGO) chuyên về sức khỏe cộng đồng phát hiện một xưởng sản xuất không trang bị đầy đủ thiết bị bảo hộ cho công nhân. Tổ chức này có quyền gì?
latvsldq000284,"Thế nào là 'phát triển các dịch vụ an toàn, vệ sinh lao động' theo luật này?"
latvsldq000285,Điều luật này quy định những quyền và trách nhiệm cụ thể nào của Mặt trận Tổ quốc Việt Nam và các tổ chức thành viên?
latvsldq000286,Một tổ chức phi chính phủ hoạt động trong lĩnh vực môi trường có quyền góp ý vào dự thảo luật về an toàn lao động không?
latvsldq000287,Mặt trận Tổ quốc thực hiện quyền giám sát an toàn lao động như thế nào?
latvsldq000288,"Một công ty bị tố cáo vi phạm nghiêm trọng quy định về an toàn lao động. Công đoàn cơ sở đã báo cáo sự việc lên Liên đoàn Lao động tỉnh nhưng chưa nhận được phản hồi. Vậy, Mặt trận Tổ quốc có thể can thiệp vào vụ việc này không?"
latvsldq000289,"Thế nào là 'phản biện xã hội' trong lĩnh vực an toàn, vệ sinh lao động?"
latvsldq000290,Luật quy định cụ thể những quyền và trách nhiệm nào của Mặt trận Tổ quốc trong lĩnh vực an toàn lao động?
latvsldq000291,Một tổ chức phi chính phủ hoạt động trong lĩnh vực môi trường có được quyền đề xuất giải pháp về an toàn lao động cho công nhân?
latvsldq000292,Mặt trận Tổ quốc Việt Nam có thể làm gì để thực hiện trách nhiệm của mình trong việc phòng chống tai nạn lao động?
latvsldq000293,Công đoàn ngành X phát hiện một nhà máy có nhiều vi phạm về an toàn lao động nhưng không có quyền xử phạt. Vậy công đoàn có thể làm gì theo luật?
latvsldq000294,"Thế nào là 'điều kiện lao động' trong ngữ cảnh điều 8 của Luật An toàn, vệ sinh lao động?"
latvsldq000295,"Luật quy định cụ thể những quyền và trách nhiệm nào của Mặt trận Tổ quốc trong việc tham gia phòng, chống tai nạn lao động?"
